sku_id,week,units_sold,price,promo_flag
362,34,34,1.55,0
362,35,67,1.53,0
362,36,27,1.58,0
362,37,25,1.71,0
362,38,38,1.37,0
362,39,36,1.31,1
362,40,27,1.67,0
362,41,26,1.6,0
362,42,58,1.7,0
362,43,29,1.45,0
362,44,48,1.5,0
363,1,37,1.53,0
363,2,30,1.53,0
363,3,34,1.18,1
363,4,30,1.56,0
363,5,47,1.51,0
363,6,33,1.6,0
363,7,41,1.41,0
363,8,27,1.65,0
363,9,30,1.47,0
363,10,27,1.53,0
363,11,37,1.57,0
363,12,35,1.55,0
363,13,44,1.52,0
363,14,79,1.6,0
363,15,28,1.51,0
363,16,33,1.48,0
363,17,29,1.58,0
363,18,33,1.56,0
363,19,28,1.51,0
363,20,47,1.53,0
363,21,27,1.68,0
363,22,31,1.52,0
363,23,34,1.59,0
363,24,24,1.46,0
363,25,35,1.58,0
363,26,28,1.47,0
363,27,39,1.22,1
363,28,28,1.58,0
363,29,24,1.58,0
363,30,25,1.52,0
363,31,28,1.46,0
363,32,25,1.45,0
363,33,34,1.49,0
363,34,28,1.64,0
363,35,68,1.46,0
363,36,35,1.24,1
363,37,25,1.59,0
363,38,39,1.56,0
363,39,24,1.5,0
363,40,18,1.69,0
363,41,29,1.48,0
363,42,56,1.49,0
363,43,24,1.56,0
363,44,52,1.48,0
364,1,31,1.6,0
364,2,39,1.25,1
364,3,32,1.55,0
364,4,38,1.62,0
364,5,50,1.65,0
364,6,36,1.46,0
364,7,43,1.75,0
364,8,32,1.56,0
364,9,31,1.63,0
364,10,31,1.69,0
364,11,34,1.46,0
364,12,50,1.26,1
364,13,35,1.58,0
364,14,93,1.67,0
364,15,39,1.56,0
364,16,50,1.3,1
364,17,32,1.6,0
364,18,39,1.58,0
364,19,44,1.58,0
364,20,43,1.49,0
364,21,36,1.61,0
364,22,36,1.49,0
364,23,35,1.61,0
364,24,37,1.63,0
364,25,35,1.68,0
364,26,52,1.23,1
364,27,43,1.6,0
364,28,38,1.59,0
364,29,27,1.58,0
364,30,31,1.55,0
364,31,28,1.56,0
364,32,34,1.64,0
364,33,33,1.55,0
364,34,35,1.56,0
364,35,68,1.54,0
364,36,30,1.66,0
364,37,27,1.58,0
364,38,48,1.42,0
364,39,30,1.67,0
364,40,27,1.66,0
364,41,24,1.67,0
364,42,84,1.48,0
364,43,32,1.75,0
364,44,49,1.59,0
365,1,27,1.57,0
365,2,24,1.63,0
365,3,27,1.52,0
365,4,28,1.57,0
365,5,36,1.63,0
365,6,30,1.67,0
365,7,32,1.46,0
365,8,27,1.48,0
365,9,26,1.52,0
365,10,26,1.49,0
365,11,35,1.55,0
365,12,31,1.71,0
365,13,32,1.6,0
365,14,75,1.5,0
365,15,27,1.55,0
365,16,27,1.39,1
365,17,32,1.53,0
365,18,33,1.59,0
365,19,22,1.61,0
365,20,36,1.69,0
365,21,28,1.43,0
365,22,28,1.57,0
365,23,25,1.55,0
365,24,26,1.57,0
365,25,31,1.57,0
365,26,23,1.66,0
365,27,29,1.56,0
365,28,25,1.62,0
365,29,27,1.61,0
365,30,33,1.22,1
365,31,24,1.63,0
365,32,19,1.63,0
365,33,35,1.32,1
365,34,27,1.7,0
365,35,52,1.66,0
365,36,19,1.7,0
365,37,24,1.54,0
365,38,37,1.59,0
365,39,22,1.49,0
365,40,29,1.36,1
365,41,28,1.66,0
365,42,67,1.41,1
365,43,26,1.7,0
365,44,43,1.47,0
366,1,31,1.5,0
366,2,32,1.61,0
366,3,34,1.51,0
366,4,33,1.64,0
366,5,43,1.65,0
366,6,48,1.27,1
366,7,37,1.67,0
366,8,36,1.64,0
366,9,52,1.36,1
366,10,35,1.6,0
366,11,39,1.48,0
366,12,35,1.53,0
366,13,35,1.55,0
366,14,68,1.64,0
366,15,39,1.3,1
366,16,28,1.6,0
366,17,38,1.24,1
366,18,39,1.48,0
366,19,27,1.64,0
366,20,55,1.21,1
366,21,29,1.49,0
366,22,34,1.57,0
366,23,27,1.56,0
366,24,34,1.4,1
366,25,45,1.33,1
366,26,40,1.21,1
366,27,32,1.58,0
366,28,31,1.6,0
366,29,26,1.58,0
366,30,27,1.58,0
366,31,23,1.52,0
366,32,28,1.67,0
366,33,36,1.62,0
366,34,38,1.35,1
366,35,69,1.55,0
366,36,22,1.61,0
366,37,35,1.26,1
366,38,47,1.64,0
366,39,29,1.63,0
366,40,32,1.49,0
366,41,27,1.64,0
366,42,73,1.6,0
366,43,36,1.39,1
366,44,51,1.57,0
367,1,32,1.52,0
367,2,30,1.6,0
367,3,30,1.66,0
367,4,31,1.58,0
367,5,41,1.52,0
367,6,48,1.2,1
367,7,37,1.43,0
367,8,33,1.63,0
367,9,33,1.61,0
367,10,35,1.46,0
367,11,53,1.35,1
367,12,34,1.49,0
367,13,42,1.48,0
367,14,118,1.45,0
367,15,47,1.18,1
367,16,31,1.58,0
367,17,35,1.49,0
367,18,34,1.7,0
367,19,36,1.73,0
367,20,52,1.31,1
367,21,30,1.69,0
367,22,40,1.6,0
367,23,31,1.47,0
367,24,25,1.59,0
367,25,32,1.73,0
367,26,32,1.63,0
367,27,36,1.56,0
367,28,32,1.66,0
367,29,26,1.68,0
367,30,28,1.52,0
367,31,28,1.26,1
367,32,32,1.47,0
367,33,29,1.63,0
367,34,38,1.41,1
367,35,70,1.69,0
367,36,29,1.6,0
367,37,30,1.61,0
367,38,43,1.68,0
367,39,29,1.54,0
367,40,31,1.48,0
367,41,26,1.7,0
367,42,71,1.53,0
367,43,26,1.57,0
367,44,47,1.53,0
368,1,41,1.49,0
368,2,33,1.58,0
368,3,32,1.49,0
368,4,46,1.19,1
368,5,58,1.61,0
368,6,44,1.46,0
368,7,48,1.29,1
368,8,41,1.44,0
368,9,41,1.52,0
368,10,35,1.58,0
368,11,40,1.74,0
368,12,37,1.57,0
368,13,41,1.55,0
368,14,103,1.46,0
368,15,27,1.7,0
368,16,35,1.44,0
368,17,31,1.61,0
368,18,36,1.6,0
368,19,34,1.55,0
368,20,72,1.3,1
368,21,31,1.59,0
368,22,38,1.58,0
368,23,34,1.52,0
368,24,32,1.63,0
368,25,34,1.51,0
368,26,30,1.71,0
368,27,43,1.49,0
368,28,31,1.57,0
368,29,38,1.55,0
368,30,32,1.45,0
368,31,24,1.63,0
368,32,36,1.45,0
368,33,42,1.41,0
368,34,35,1.57,0
368,35,80,1.53,0
368,36,34,1.55,0
368,37,28,1.56,0
368,38,53,1.51,0
368,39,30,1.6,0
368,40,29,1.73,0
368,41,26,1.48,0
368,42,79,1.64,0
368,43,31,1.52,0
368,44,50,1.5,0
369,1,36,1.58,0
369,2,31,1.43,0
369,3,36,1.49,0
369,4,37,1.63,0
369,5,56,1.35,1
369,6,41,1.6,0
369,7,40,1.46,0
369,8,49,1.53,0
369,9,48,1.58,0
369,10,41,1.54,0
369,11,35,1.6,0
369,12,30,1.69,0
369,13,45,1.51,0
369,14,102,1.55,0
369,15,37,1.71,0
369,16,34,1.58,0
369,17,39,1.59,0
369,18,41,1.72,0
369,19,46,1.39,1
369,20,51,1.48,0
369,21,39,1.5,0
369,22,42,1.53,0
369,23,42,1.53,0
369,24,28,1.72,0
369,25,41,1.47,0
369,26,41,1.37,1
369,27,40,1.67,0
369,28,29,1.63,0
369,29,32,1.45,0
369,30,33,1.53,0
369,31,29,1.55,0
369,32,32,1.51,0
369,33,37,1.77,0
369,34,43,1.2,1
369,35,86,1.65,0
369,36,25,1.57,0
369,37,30,1.43,0
369,38,46,1.5,0
369,39,35,1.44,0
369,40,22,1.43,0
369,41,29,1.52,0
369,42,75,1.52,0
369,43,31,1.5,0
369,44,50,1.51,0
370,1,31,1.54,0
370,2,26,1.63,0
370,3,32,1.48,0
370,4,34,1.45,0
370,5,42,1.59,0
370,6,35,1.64,0
370,7,28,1.65,0
370,8,29,1.53,0
370,9,29,1.65,0
370,10,26,1.54,0
370,11,28,1.49,0
370,12,31,1.55,0
370,13,34,1.61,0
370,14,74,1.61,0
370,15,26,1.55,0
370,16,28,1.61,0
370,17,29,1.62,0
370,18,31,1.58,0
370,19,30,1.59,0
370,20,41,1.65,0
370,21,25,1.52,0
370,22,29,1.58,0
370,23,24,1.59,0
370,24,24,1.56,0
370,25,32,1.6,0
370,26,30,1.52,0
370,27,34,1.52,0
370,28,25,1.64,0
370,29,32,1.22,1
370,30,33,1.54,0
370,31,29,1.49,0
370,32,22,1.69,0
370,33,33,1.52,0
370,34,25,1.72,0
370,35,70,1.63,0
370,36,25,1.68,0
370,37,24,1.55,0
370,38,29,1.54,0
370,39,24,1.51,0
370,40,20,1.48,0
370,41,23,1.56,0
370,42,57,1.42,0
370,43,25,1.64,0
370,44,52,1.27,1
371,1,28,1.71,0
371,2,24,1.45,0
371,3,24,1.58,0
371,4,24,1.67,0
371,5,44,1.54,0
371,6,32,1.63,0
371,7,42,1.33,1
371,8,25,1.67,0
371,9,24,1.63,0
371,10,24,1.67,0
371,11,30,1.53,0
371,12,22,1.55,0
371,13,35,1.51,0
371,14,67,1.48,0
371,15,23,1.63,0
371,16,20,1.71,0
371,17,25,1.67,0
371,18,30,1.53,0
371,19,23,1.66,0
371,20,41,1.64,0
371,21,29,1.69,0
371,22,38,1.22,1
371,23,35,1.3,1
371,24,35,1.19,1
371,25,27,1.53,0
371,26,24,1.59,0
371,27,30,1.59,0
371,28,25,1.55,0
371,29,27,1.54,0
371,30,29,1.39,1
371,31,19,1.57,0
371,32,28,1.44,0
371,33,30,1.57,0
371,34,26,1.57,0
371,35,61,1.6,0
371,36,21,1.35,1
371,37,23,1.65,0
371,38,34,1.61,0
371,39,19,1.54,0
371,40,22,1.48,0
371,41,21,1.53,0
371,42,49,1.48,0
371,43,21,1.6,0
371,44,33,1.79,0
372,1,44,1.66,0
372,2,34,1.52,0
372,3,40,1.77,0
372,4,35,1.62,0
372,5,64,1.47,0
372,6,41,1.49,0
372,7,49,1.6,0
372,8,46,1.38,1
372,9,36,1.72,0
372,10,44,1.52,0
372,11,41,1.45,0
372,12,35,1.58,0
372,13,46,1.45,0
372,14,108,1.48,0
372,15,45,1.64,0
372,16,32,1.56,0
372,17,39,1.51,0
372,18,39,1.61,0
372,19,40,1.56,0
372,20,60,1.63,0
372,21,38,1.57,0
372,22,43,1.57,0
372,23,37,1.64,0
372,24,52,1.21,1
372,25,36,1.58,0
372,26,41,1.64,0
372,27,43,1.64,0
372,28,48,1.23,1
372,29,35,1.42,0
372,30,31,1.5,0
372,31,36,1.59,0
372,32,30,1.62,0
372,33,51,1.22,1
372,34,34,1.49,0
372,35,88,1.61,0
372,36,39,1.59,0
372,37,34,1.54,0
372,38,57,1.57,0
372,39,31,1.67,0
372,40,31,1.54,0
372,41,31,1.46,0
372,42,76,1.62,0
372,43,36,1.53,0
372,44,52,1.42,0
373,1,31,1.62,0
373,2,33,1.57,0
373,3,31,1.48,0
373,4,40,1.61,0
373,5,44,1.57,0
373,6,49,1.22,1
373,7,42,1.56,0
373,8,31,1.57,0
373,9,43,1.27,1
373,10,31,1.72,0
373,11,33,1.57,0
373,12,33,1.53,0
373,13,34,1.65,0
373,14,84,1.55,0
373,15,30,1.61,0
373,16,33,1.54,0
373,17,32,1.57,0
373,18,38,1.61,0
373,19,39,1.36,1
373,20,44,1.74,0
373,21,32,1.69,0
373,22,32,1.53,0
373,23,36,1.54,0
373,24,40,1.38,1
373,25,36,1.54,0
373,26,31,1.51,0
373,27,39,1.7,0
373,28,38,1.38,1
373,29,29,1.53,0
373,30,31,1.54,0
373,31,41,1.19,1
373,32,29,1.43,0
373,33,35,1.54,0
373,34,27,1.64,0
373,35,69,1.55,0
373,36,25,1.57,0
373,37,22,1.54,0
373,38,45,1.66,0
373,39,41,1.35,1
373,40,28,1.61,0
373,41,28,1.56,0
373,42,64,1.47,0
373,43,27,1.54,0
373,44,48,1.58,0
374,1,30,1.68,0
374,2,26,1.5,0
374,3,23,1.56,0
374,4,28,1.49,0
374,5,33,1.51,0
374,6,32,1.62,0
374,7,33,1.58,0
374,8,32,1.65,0
374,9,35,1.65,0
374,10,41,1.5,0
374,11,27,1.7,0
374,12,28,1.61,0
374,13,38,1.58,0
374,14,91,1.65,0
374,15,30,1.57,0
374,16,28,1.57,0
374,17,30,1.51,0
374,18,25,1.62,0
374,19,28,1.62,0
374,20,41,1.43,0
374,21,30,1.44,0
374,22,27,1.67,0
374,23,28,1.69,0
374,24,28,1.56,0
374,25,30,1.45,0
374,26,33,1.49,0
374,27,25,1.61,0
374,28,29,1.55,0
374,29,26,1.38,1
374,30,20,1.74,0
374,31,29,1.45,0
374,32,26,1.54,0
374,33,28,1.61,0
374,34,28,1.48,0
374,35,54,1.55,0
374,36,25,1.63,0
374,37,24,1.56,0
374,38,36,1.69,0
374,39,27,1.44,0
374,40,26,1.64,0
374,41,34,1.22,1
374,42,58,1.49,0
374,43,25,1.58,0
374,44,39,1.63,0
375,1,42,2.15,0
375,2,43,2.17,0
375,3,37,2.37,0
375,4,38,2.33,0
375,5,54,2.31,0
375,6,41,2.31,0
375,7,41,2.25,0
375,8,36,2.18,0
375,9,46,2.24,0
375,10,38,2.33,0
375,11,41,2.11,0
375,12,41,2.19,0
375,13,48,2.3,0
375,14,113,2.32,0
375,15,44,2.2,0
375,16,38,2.29,0
375,17,38,2.43,0
375,18,59,1.96,1
375,19,41,2.28,0
375,20,60,2.23,0
375,21,33,2.44,0
375,22,43,2.14,0
375,23,33,2.42,0
375,24,36,2.21,0
375,25,39,2.2,0
375,26,42,2.08,0
375,27,39,2.03,0
375,28,41,2.43,0
375,29,36,2.37,0
375,30,37,2.28,0
375,31,32,2.42,0
375,32,39,2.15,0
375,33,40,2.2,0
375,34,40,2.05,0
375,35,81,2.32,0
375,36,31,2.21,0
375,37,33,2.09,0
375,38,46,2.33,0
375,39,34,2.19,0
375,40,39,2.12,0
375,41,35,2.15,0
375,42,81,2.2,0
375,43,32,2.14,0
375,44,55,2.17,0
376,1,31,2.24,0
376,2,37,2.26,0
376,3,29,2.36,0
376,4,40,2.26,0
376,5,50,2.32,0
376,6,46,2.01,1
376,7,37,2.32,0
376,8,33,2.28,0
376,9,37,2.41,0
376,10,32,2.23,0
376,11,34,2.45,0
376,12,38,2.26,0
376,13,33,2.32,0
376,14,85,2.31,0
376,15,37,2.18,0
376,16,42,2.21,0
376,17,41,2.19,0
376,18,39,2.48,0
376,19,41,1.94,1
376,20,48,2.26,0
376,21,38,2.23,0
376,22,35,2.44,0
376,23,35,2.5,0
376,24,39,1.97,1
376,25,36,2.21,0
376,26,36,2.27,0
376,27,37,2.19,0
376,28,28,2.1,0
376,29,28,2.33,0
376,30,37,1.71,1
376,31,31,2.23,0
376,32,29,2.18,0
376,33,37,2.14,0
376,34,29,2.08,0
376,35,85,1.97,1
376,36,29,2.19,0
376,37,24,2.33,0
376,38,47,2.42,0
376,39,26,2.23,0
376,40,26,2.17,0
376,41,33,2.23,0
376,42,69,2.12,0
376,43,27,2.2,0
376,44,51,2.25,0
377,1,38,2.19,0
377,2,31,2.16,0
377,3,35,2.22,0
377,4,43,2.22,0
377,5,57,2.29,0
377,6,54,2.23,0
377,7,41,2.26,0
377,8,40,2.22,0
377,9,44,2.13,0
377,10,35,2.17,0
377,11,47,2.24,0
377,12,36,2.13,0
377,13,42,2.29,0
377,14,119,2.45,0
377,15,40,2.24,0
377,16,38,2.35,0
377,17,40,2.31,0
377,18,47,2.18,0
377,19,45,2.25,0
377,20,54,2.16,0
377,21,32,2.23,0
377,22,34,2.34,0
377,23,32,2.25,0
377,24,41,2.19,0
377,25,46,2.28,0
377,26,41,2.35,0
377,27,47,2.07,0
377,28,33,2.29,0
377,29,38,2.2,0
377,30,35,2.45,0
377,31,28,2.16,0
377,32,33,2.4,0
377,33,39,2.3,0
377,34,34,2.32,0
377,35,103,1.98,1
377,36,35,2.2,0
377,37,29,2.06,0
377,38,54,2.31,0
377,39,37,2.31,0
377,40,42,2.21,0
377,41,35,2.21,0
377,42,66,2.22,0
377,43,25,2.36,0
377,44,60,2.15,0
378,1,32,2.24,0
378,2,28,2.46,0
378,3,30,2.22,0
378,4,36,2.25,0
378,5,53,2.31,0
378,6,37,2.31,0
378,7,43,1.73,1
378,8,36,2.26,0
378,9,34,2.23,0
378,10,35,2.19,0
378,11,32,2.24,0
378,12,39,2.11,0
378,13,35,2.2,0
378,14,98,2.3,0
378,15,44,2.26,0
378,16,29,2.29,0
378,17,33,2.2,0
378,18,44,2.33,0
378,19,32,2.29,0
378,20,54,2.2,0
378,21,36,2.12,0
378,22,34,2.12,0
378,23,33,2.22,0
378,24,35,2.16,0
378,25,31,2.52,0
378,26,31,2.14,0
378,27,38,2.23,0
378,28,27,2.28,0
378,29,30,2.25,0
378,30,32,2.32,0
378,31,29,2.41,0
378,32,29,2.29,0
378,33,34,2.33,0
378,34,39,1.91,1
378,35,63,2.21,0
378,36,28,2.4,0
378,37,29,2.47,0
378,38,34,2.29,0
378,39,31,2.1,0
378,40,27,2.23,0
378,41,38,1.79,1
378,42,67,2.18,0
378,43,30,2.12,0
378,44,52,2.24,0
379,1,42,2.33,0
379,2,43,2.06,0
379,3,41,2.43,0
379,4,49,2.32,0
379,5,74,1.9,1
379,6,42,2.05,0
379,7,43,2.51,0
379,8,48,2.16,0
379,9,43,2.28,0
379,10,47,2.41,0
379,11,41,2.34,0
379,12,46,2.33,0
379,13,50,2.34,0
379,14,171,1.98,1
379,15,39,2.33,0
379,16,44,2.06,0
379,17,40,2.44,0
379,18,41,2.24,0
379,19,50,2.14,0
379,20,71,2.22,0
379,21,33,2.23,0
379,22,50,2.14,0
379,23,35,2.27,0
379,24,46,2.27,0
379,25,40,2.24,0
379,26,38,2.33,0
379,27,49,2.07,0
379,28,50,2.15,0
379,29,34,2.11,0
379,30,42,2.33,0
379,31,46,2.1,0
379,32,33,2.37,0
379,33,42,2.05,0
379,34,42,2.36,0
379,35,97,2.34,0
379,36,38,2.2,0
379,37,39,2.14,0
379,38,48,2.18,0
379,39,36,2.17,0
379,40,31,2.24,0
379,41,32,2.22,0
379,42,98,2.4,0
379,43,40,2.2,0
379,44,70,2.27,0
380,1,40,2.21,0
380,2,40,2.11,0
380,3,39,2.31,0
380,4,44,2.13,0
380,5,55,2.32,0
380,6,44,2.23,0
380,7,47,2.22,0
380,8,44,2.38,0
380,9,56,2.15,0
380,10,42,2.36,0
380,11,32,2.3,0
380,12,50,2.16,0
380,13,44,2.32,0
380,14,112,2.13,0
380,15,41,2.27,0
380,16,46,2.08,0
380,17,45,2.28,0
380,18,49,2.28,0
380,19,40,2.07,0
380,20,68,2.35,0
380,21,42,2.27,0
380,22,53,2.36,0
380,23,52,1.92,1
380,24,42,2.18,0
380,25,44,2.29,0
380,26,37,2.19,0
380,27,43,2.44,0
380,28,45,2.17,0
380,29,44,1.93,1
380,30,40,2.11,0
380,31,34,2.18,0
380,32,39,2.28,0
380,33,42,2.33,0
380,34,39,2.36,0
380,35,88,2.34,0
380,36,37,2.26,0
380,37,44,1.98,1
380,38,63,2.13,0
380,39,37,2.35,0
380,40,32,2.41,0
380,41,33,2.33,0
380,42,92,2.33,0
380,43,36,2.15,0
380,44,57,2.25,0
381,1,34,2.25,0
381,2,43,1.91,1
381,3,34,2.25,0
381,4,34,2.3,0
381,5,54,2.18,0
381,6,52,1.75,1
381,7,33,2.26,0
381,8,31,2.22,0
381,9,30,2.21,0
381,10,28,2.36,0
381,11,33,2.29,0
381,12,34,2.27,0
381,13,31,2.34,0
381,14,97,2.41,0
381,15,33,2.24,0
381,16,43,1.8,1
381,17,35,2.27,0
381,18,37,2.3,0
381,19,33,2.25,0
381,20,37,2.24,0
381,21,36,2.22,0
381,22,40,2.25,0
381,23,29,2.27,0
381,24,28,2.33,0
381,25,32,2.16,0
381,26,31,2.25,0
381,27,32,2.07,0
381,28,30,2.32,0
381,29,33,1.79,1
381,30,25,2.18,0
381,31,29,2.32,0
381,32,25,2.25,0
381,33,36,2.17,0
381,34,33,2.22,0
381,35,72,2.47,0
381,36,32,2.13,0
381,37,22,2.24,0
381,38,34,2.3,0
381,39,25,2.17,0
381,40,25,2.24,0
381,41,29,2.19,0
381,42,70,2.39,0
381,43,31,1.91,0
381,44,42,2.29,0
382,1,36,2.15,0
382,2,32,2.37,0
382,3,30,2.15,0
382,4,54,1.7,1
382,5,84,1.79,1
382,6,46,2.24,0
382,7,44,2.27,0
382,8,34,2.37,0
382,9,38,2.19,0
382,10,40,2.26,0
382,11,35,2.26,0
382,12,40,2.25,0
382,13,44,2.25,0
382,14,106,2.3,0
382,15,39,2.24,0
382,16,43,2.18,0
382,17,36,2.01,1
382,18,37,2.25,0
382,19,32,2.26,0
382,20,61,2.4,0
382,21,34,2.37,0
382,22,43,2.08,0
382,23,34,2.14,0
382,24,35,2.35,0
382,25,38,2.33,0
382,26,33,2.16,0
382,27,38,2.29,0
382,28,32,2.15,0
382,29,34,2.27,0
382,30,40,1.91,1
382,31,31,2.35,0
382,32,32,2.1,0
382,33,41,2.28,0
382,34,35,2.34,0
382,35,86,2.37,0
382,36,35,2.31,0
382,37,29,2.15,0
382,38,57,1.9,1
382,39,29,2.25,0
382,40,26,2.37,0
382,41,32,2.07,0
382,42,82,2,0
382,43,31,2.47,0
382,44,47,2.36,0
383,1,42,2.31,0
383,2,32,2.35,0
383,3,39,2.34,0
383,4,39,2.45,0
383,5,51,2.26,0
383,6,42,2.09,0
383,7,36,2.32,0
383,8,32,2.45,0
383,9,37,2.27,0
383,10,31,2.26,0
383,11,38,2.14,0
383,12,31,2.14,0
383,13,48,2.34,0
383,14,96,2.45,0
383,15,35,2.12,0
383,16,28,2.28,0
383,17,38,2.33,0
383,18,47,2.18,0
383,19,36,2.38,0
383,20,49,2.39,0
383,21,34,2.32,0
383,22,37,2.22,0
383,23,43,2.05,0
383,24,32,2.1,0
383,25,38,2.36,0
383,26,32,2.37,0
383,27,40,2.4,0
383,28,32,2.26,0
383,29,30,2.2,0
383,30,29,2.15,0
383,31,34,2.17,0
383,32,32,2.28,0
383,33,35,2.33,0
383,34,35,2.32,0
383,35,73,2.29,0
383,36,28,2.35,0
383,37,30,2.31,0
383,38,55,2.26,0
383,39,33,2.35,0
383,40,35,2.05,0
383,41,33,2.16,0
383,42,74,2.12,0
383,43,34,1.98,0
383,44,52,2.32,0
384,1,33,2.22,0
384,2,39,2.1,0
384,3,40,2.06,0
384,4,41,2.25,0
384,5,73,2,1
384,6,56,2.15,0
384,7,42,2.33,0
384,8,37,2.25,0
384,9,49,2.36,0
384,10,34,2.33,0
384,11,44,2.11,0
384,12,39,2.17,0
384,13,39,2.11,0
384,14,105,2.14,0
384,15,34,2.16,0
384,16,58,1.78,1
384,17,44,2.3,0
384,18,52,1.99,1
384,19,36,2.19,0
384,20,67,2.51,0
384,21,40,2.41,0
384,22,47,2.36,0
384,23,41,2.2,0
384,24,41,2.23,0
384,25,44,2.15,0
384,26,35,2.18,0
384,27,49,2.15,0
384,28,33,2.31,0
384,29,29,2.24,0
384,30,37,2.18,0
384,31,36,2.49,0
384,32,28,2.5,0
384,33,47,1.89,1
384,34,37,2,0
384,35,88,2.3,0
384,36,31,2.2,0
384,37,31,2.28,0
384,38,51,2.02,0
384,39,34,2.25,0
384,40,31,2.09,0
384,41,30,2.41,0
384,42,82,2.26,0
384,43,31,2.26,0
384,44,48,2.16,0
385,1,29,2.54,0
385,2,30,2.38,0
385,3,26,2.19,0
385,4,35,2.01,0
385,5,38,2.31,0
385,6,37,2.22,0
385,7,31,2.37,0
385,8,25,2.31,0
385,9,29,2.14,0
385,10,30,2.23,0
385,11,25,2.17,0
385,12,28,2.28,0
385,13,31,2.32,0
385,14,77,2.25,0
385,15,25,2.28,0
385,16,25,2.25,0
385,17,24,2.21,0
385,18,34,2.08,0
385,19,25,2.26,0
385,20,39,2.18,0
385,21,25,2.32,0
385,22,29,2.15,0
385,23,27,2.2,0
385,24,25,2.26,0
385,25,32,2.25,0
385,26,27,2.23,0
385,27,31,2.34,0
385,28,19,2.5,0
385,29,24,2.11,0
385,30,23,2.31,0
385,31,25,2.05,0
385,32,21,2.3,0
385,33,30,2.27,0
385,34,28,2.32,0
385,35,52,2.38,0
385,36,31,2.18,0
385,37,23,2.26,0
385,38,34,2.18,0
385,39,22,2.07,0
385,40,24,2.22,0
385,41,21,2.34,0
385,42,65,2.34,0
385,43,23,2.35,0
385,44,42,2.27,0
386,1,37,2.29,0
386,2,31,2.15,0
386,3,35,2.34,0
386,4,35,2.21,0
386,5,76,1.72,1
386,6,53,1.96,1
386,7,39,2.33,0
386,8,35,2.36,0
386,9,43,2.39,0
386,10,37,2.29,0
386,11,39,2.62,0
386,12,42,2.37,0
386,13,40,2.25,0
386,14,122,2.43,0
386,15,35,2.24,0
386,16,41,2.26,0
386,17,48,2.17,0
386,18,40,2.34,0
386,19,46,1.97,1
386,20,42,2.13,0
386,21,37,2.13,0
386,22,37,2.04,0
386,23,32,2.31,0
386,24,30,2.33,0
386,25,36,2.16,0
386,26,48,2.16,0
386,27,43,2.02,0
386,28,38,1.97,1
386,29,31,2.22,0
386,30,35,2.41,0
386,31,27,2.25,0
386,32,31,2.37,0
386,33,39,2.31,0
386,34,34,2.11,0
386,35,67,2.16,0
386,36,30,2.62,0
386,37,30,2.19,0
386,38,47,2.26,0
386,39,30,2.37,0
386,40,31,2.13,0
386,41,27,2.22,0
386,42,84,2.22,0
386,43,27,2.44,0
386,44,51,2.02,0
387,1,42,2.28,0
387,2,47,2.07,0
387,3,28,2.17,0
387,4,37,2.34,0
387,5,43,2.25,0
387,6,49,2.31,0
387,7,40,2.17,0
387,8,36,2.3,0
387,9,38,1.95,0
387,10,46,1.96,0
387,11,39,2.25,0
387,12,35,2.28,0
387,13,40,2.38,0
387,14,118,2.38,0
387,15,34,2.28,0
387,16,43,2.29,0
387,17,39,2.35,0
387,18,41,2.18,0
387,19,36,2.34,0
387,20,58,2.19,0
387,21,42,2.34,0
387,22,44,2.39,0
387,23,35,2.45,0
387,24,38,2.29,0
387,25,41,2.3,0
387,26,43,2.52,0
387,27,55,2.39,0
387,28,32,2.1,0
387,29,30,2.45,0
387,30,33,2.03,0
387,31,29,2.2,0
387,32,30,2.2,0
387,33,36,2.15,0
387,34,47,1.74,1
387,35,81,2.2,0
387,36,28,2.16,0
387,37,41,1.77,1
387,38,44,2.38,0
387,39,26,2.1,0
387,40,39,1.93,1
387,41,32,2.27,0
387,42,82,2.26,0
387,43,30,2.31,0
387,44,54,2.18,0
388,1,24,3.17,0
388,2,23,3.16,0
388,3,23,2.94,0
388,4,28,3.15,0
388,5,38,2.95,0
388,6,34,2.33,1
388,7,30,2.85,0
388,8,26,3.19,0
388,9,33,2.52,1
388,10,24,2.82,0
388,11,26,3.2,0
388,12,28,2.98,0
388,13,25,2.8,0
388,14,80,2.96,0
388,15,30,3.16,0
388,16,25,3.02,0
388,17,33,2.49,1
388,18,29,3.2,0
388,19,25,3.36,0
388,20,39,2.9,0
388,21,31,2.65,1
388,22,24,3.07,0
388,23,23,2.85,0
388,24,24,3.09,0
388,25,26,3.12,0
388,26,23,2.98,0
388,27,21,3.18,0
388,28,30,2.55,1
388,29,23,2.82,0
388,30,19,2.85,0
388,31,19,2.7,0
388,32,22,3.25,0
388,33,28,2.92,0
388,34,30,2.6,1
388,35,59,2.88,0
388,36,21,3.21,0
388,37,22,3.13,0
388,38,33,2.91,0
388,39,29,2.4,1
388,40,19,3.19,0
388,41,21,2.83,0
388,42,46,2.94,0
388,43,22,2.88,0
388,44,39,2.97,0
389,1,29,3.15,0
389,2,27,2.71,1
389,3,27,3.06,0
389,4,29,3.07,0
389,5,34,2.86,0
389,6,32,3.18,0
389,7,28,2.96,0
389,8,26,3.21,0
389,9,26,2.94,0
389,10,27,3.29,0
